date,primary_type,x_coordinate,y_coordinate,latitude,longitude
2018-08-29 20:05:00 UTC,THEFT,1176046.0,1901283.0,41.884483968,-87.628989611
2018-08-29 19:30:00 UTC,MOTOR VEHICLE THEFT,1178425.0,1903153.0,41.889561428,-87.620196651
2018-08-29 19:13:00 UTC,ROBBERY,1175310.0,1908629.0,41.904658324,-87.631471604
2018-08-29 19:00:00 UTC,THEFT,1175164.0,1906187.0,41.897960631,-87.632081223
2018-08-29 18:45:00 UTC,THEFT,1177438.0,1894160.0,41.86490658,-87.624094197
2018-08-29 18:41:00 UTC,ASSAULT,1175711.0,1908536.0,41.904394115,-87.630001432
2018-08-29 18:30:00 UTC,THEFT,1176417.0,1899156.0,41.878638996,-87.627691486
2018-08-29 18:25:00 UTC,CRIMINAL DAMAGE,1176389.0,1900278.0,41.88171846,-87.627760426
2018-08-29 18:10:00 UTC,BATTERY,1180796.0,1904058.0,41.891990384,-87.611461502
2018-08-29 18:00:00 UTC,DECEPTIVE PRACTICE,1176554.0,1907222.0,41.90076943,-87.626944643
2018-08-29 18:00:00 UTC,DECEPTIVE PRACTICE,1177921.0,1892372.0,41.859989233,-87.622375476
2018-08-29 18:00:00 UTC,THEFT,1179370.0,1904874.0,41.894262326,-87.616673471
2018-08-29 17:39:00 UTC,OTHER OFFENSE,1175139.0,1900190.0,41.881505092,-87.632352983
2018-08-29 17:30:00 UTC,THEFT,1177339.0,1906234.0,41.89804054,-87.624091323
2018-08-29 17:09:00 UTC,ASSAULT,1176908.0,1901295.0,41.884497439,-87.625823907
2018-08-29 17:00:00 UTC,MOTOR VEHICLE THEFT,1167385.0,1906139.0,41.897999839,-87.660653949
2018-08-29 17:00:00 UTC,DECEPTIVE PRACTICE,1176352.0,1900927.0,41.883500187,-87.627876698
2018-08-29 16:15:00 UTC,THEFT,1176817.0,1904214.0,41.892509386,-87.626069718
2018-08-29 16:10:00 UTC,THEFT,1174436.0,1905316.0,41.895586858,-87.634781117
2018-08-29 16:00:00 UTC,CRIMINAL TRESPASS,1168684.0,1890449.0,41.854917247,-87.656337419
2018-08-29 15:49:00 UTC,THEFT,1173240.0,1909286.0,41.906507389,-87.639055705
2018-08-29 15:30:00 UTC,BATTERY,1174807.0,1905033.0,41.894801994,-87.633427013
2018-08-29 15:30:00 UTC,THEFT,1165916.0,1894587.0,41.866331725,-87.666379171
2018-08-29 15:15:00 UTC,THEFT,1180796.0,1904058.0,41.891990384,-87.611461502
2018-08-29 15:00:00 UTC,THEFT,1175937.0,1900516.0,41.882381731,-87.629412971
2018-08-29 15:00:00 UTC,DECEPTIVE PRACTICE,1176342.0,1904782.0,41.894078738,-87.627797026
2018-08-29 15:00:00 UTC,THEFT,1170909.0,1895812.0,41.869585307,-87.648013613
2018-08-29 14:45:00 UTC,OTHER OFFENSE,1175312.0,1905046.0,41.894826347,-87.631571917
2018-08-29 14:40:00 UTC,THEFT,1176389.0,1900258.0,41.881663579,-87.62776103
2018-08-29 14:30:00 UTC,ASSAULT,1173400.0,1909445.0,41.906940138,-87.638463236
2018-08-29 14:20:00 UTC,ASSAULT,1169894.0,1908199.0,41.903598253,-87.651378536
2018-08-29 14:00:00 UTC,DECEPTIVE PRACTICE,1174560.0,1901264.0,41.88446517,-87.634446911
2018-08-29 13:45:00 UTC,THEFT,1172924.0,1894302.0,41.865397377,-87.640660777
2018-08-29 13:35:00 UTC,THEFT,1177357.0,1903444.0,41.890384236,-87.624109917
2018-08-29 13:30:00 UTC,THEFT,1175945.0,1900240.0,41.881624191,-87.629391908
2018-08-29 13:24:00 UTC,THEFT,1176364.0,1900524.0,41.882394062,-87.627844798
2018-08-29 13:20:00 UTC,THEFT,1174560.0,1901264.0,41.88446517,-87.634446911
2018-08-29 13:10:00 UTC,THEFT,1177309.0,1900530.0,41.882389156,-87.624374606
2018-08-29 13:00:00 UTC,THEFT,1171070.0,1899624.0,41.880042178,-87.647310685
2018-08-29 13:00:00 UTC,DECEPTIVE PRACTICE,1174606.0,1905138.0,41.895094616,-87.63416208
2018-08-29 13:00:00 UTC,THEFT,1174606.0,1905138.0,41.895094616,-87.63416208
2018-08-29 13:00:00 UTC,THEFT,1177316.0,1900287.0,41.881722193,-87.624356274
