date,primary_type,x_coordinate,y_coordinate,latitude,longitude
2018-04-30 06:40:00 UTC,THEFT,1176526.0,1894914.0,41.866996231,-87.62741936
2018-04-30 04:53:00 UTC,CRIMINAL DAMAGE,1180110.0,1901606.0,41.885277795,-87.614056327
2018-04-30 04:15:00 UTC,CRIMINAL DAMAGE,1176607.0,1891853.0,41.858594819,-87.627214427
2018-04-30 04:00:00 UTC,DECEPTIVE PRACTICE,1176352.0,1900927.0,41.883500187,-87.627876698
2018-04-30 02:27:00 UTC,CRIMINAL DAMAGE,1175314.0,1908524.0,41.904370109,-87.631460067
2018-04-30 01:55:00 UTC,ASSAULT,1176756.0,1900411.0,41.882075132,-87.626408804
2018-04-30 01:40:00 UTC,THEFT,1175110.0,1901176.0,41.884211383,-87.632429899
2018-04-30 01:21:00 UTC,BATTERY,1175595.0,1898332.0,41.876396396,-87.630734438
2018-04-30 01:00:00 UTC,THEFT,1166985.0,1902943.0,41.889238386,-87.662214922
2018-04-30 00:50:00 UTC,ROBBERY,1176789.0,1903335.0,41.890097998,-87.626199154
2018-04-30 00:30:00 UTC,CRIMINAL DAMAGE,1178811.0,1902449.0,41.887620806,-87.618800643
2018-04-30 00:01:00 UTC,ASSAULT,1175791.0,1898975.0,41.878156422,-87.629995452
2018-04-30 00:01:00 UTC,BURGLARY,1166844.0,1896366.0,41.871193614,-87.662921405
2018-04-30 00:00:00 UTC,DECEPTIVE PRACTICE,1171908.0,1901051.0,41.883939537,-87.6441916
2018-04-30 00:00:00 UTC,THEFT,1165970.0,1902576.0,41.888253034,-87.665952881
2018-04-29 22:45:00 UTC,BATTERY,1178730.0,1901317.0,41.884516393,-87.619132695
2018-04-29 22:30:00 UTC,BATTERY,1176319.0,1902088.0,41.886686779,-87.627962832
2018-04-29 22:10:00 UTC,BATTERY,1173857.0,1903119.0,41.889571081,-87.636973116
2018-04-29 22:00:00 UTC,BATTERY,1173857.0,1903119.0,41.889571081,-87.636973116
2018-04-29 21:30:00 UTC,CRIMINAL TRESPASS,1178046.0,1905133.0,41.895003278,-87.62152816
2018-04-29 20:30:00 UTC,BATTERY,1174639.0,1903961.0,41.891864126,-87.634076111
2018-04-29 20:25:00 UTC,MOTOR VEHICLE THEFT,1175346.0,1888584.0,41.849652812,-87.631941082
2018-04-29 19:30:00 UTC,THEFT,1170711.0,1901002.0,41.883831371,-87.648588508
2018-04-29 19:09:00 UTC,BATTERY,1176510.0,1895564.0,41.868780233,-87.627458476
2018-04-29 18:20:00 UTC,THEFT,1176157.0,1901285.0,41.884486956,-87.628581948
2018-04-29 18:15:00 UTC,THEFT,1175500.0,1901787.0,41.885879253,-87.630979425
2018-04-29 17:50:00 UTC,THEFT,1173193.0,1903598.0,41.890900247,-87.639397357
2018-04-29 17:35:00 UTC,THEFT,1173303.0,1895451.0,41.868541914,-87.639235361
2018-04-29 17:30:00 UTC,THEFT,1176030.0,1907151.0,41.900586426,-87.628871449
2018-04-29 17:17:00 UTC,THEFT,1173303.0,1895451.0,41.868541914,-87.639235361
2018-04-29 17:15:00 UTC,ASSAULT,1170077.0,1900946.0,41.883691561,-87.650918236
2018-04-29 17:05:00 UTC,ROBBERY,1176883.0,1901295.0,41.884498005,-87.625915709
2018-04-29 17:00:00 UTC,THEFT,1178308.0,1899407.0,41.87928488,-87.620740552
2018-04-29 17:00:00 UTC,THEFT,1173458.0,1909688.0,41.907605653,-87.638242946
2018-04-29 16:30:00 UTC,THEFT,1176894.0,1897501.0,41.874086805,-87.62599014
2018-04-29 16:30:00 UTC,DECEPTIVE PRACTICE,1176894.0,1897501.0,41.874086805,-87.62599014
2018-04-29 16:26:00 UTC,DECEPTIVE PRACTICE,1176077.0,1908196.0,41.903452896,-87.628667289
2018-04-29 16:20:00 UTC,THEFT,1175314.0,1908524.0,41.904370109,-87.631460067
2018-04-29 15:57:00 UTC,THEFT,1177320.0,1906851.0,41.899734047,-87.624142375
2018-04-29 15:56:00 UTC,BATTERY,1177336.0,1906139.0,41.897779923,-87.624105226
2018-04-29 15:45:00 UTC,THEFT,1176446.0,1897964.0,41.875367424,-87.627620993
2018-04-29 15:35:00 UTC,THEFT,1177357.0,1903444.0,41.890384236,-87.624109917
2018-04-29 15:32:00 UTC,THEFT,1177357.0,1903444.0,41.890384236,-87.624109917
2018-04-29 15:30:00 UTC,CRIMINAL DAMAGE,1176602.0,1899471.0,41.879499198,-87.627002693
2018-04-29 15:29:00 UTC,NARCOTICS,1166220.0,1905912.0,41.897401921,-87.664939363
2018-04-29 15:00:00 UTC,CRIMINAL DAMAGE,1177351.0,1898451.0,41.876683313,-87.624283454
2018-04-29 15:00:00 UTC,DECEPTIVE PRACTICE,1177903.0,1904245.0,41.892569818,-87.62208039
2018-04-29 14:56:00 UTC,BATTERY,1175326.0,1908144.0,41.903327101,-87.631427409
2018-04-29 14:28:00 UTC,THEFT,1177320.0,1906851.0,41.899734047,-87.624142375
2018-04-29 14:05:00 UTC,THEFT,1171836.0,1903814.0,41.891522971,-87.644374529
2018-04-29 13:32:00 UTC,THEFT,1168933.0,1898798.0,41.877822179,-87.655181405
2018-04-29 13:30:00 UTC,THEFT,1169700.0,1900215.0,41.881693864,-87.652323905
2018-04-29 13:30:00 UTC,DECEPTIVE PRACTICE,1169700.0,1900215.0,41.881693864,-87.652323905
2018-04-29 13:30:00 UTC,THEFT,1176405.0,1899629.0,41.879937206,-87.627721268
2018-04-29 13:14:00 UTC,DECEPTIVE PRACTICE,1176413.0,1899313.0,41.879069903,-87.627701434
2018-04-29 12:53:00 UTC,DECEPTIVE PRACTICE,1176870.0,1905928.0,41.897211487,-87.625823165
2018-04-29 12:39:00 UTC,ROBBERY,1177338.0,1906213.0,41.897982937,-87.624095634
2018-04-29 12:15:00 UTC,THEFT,1174864.0,1900808.0,41.88320708,-87.633344253
2018-04-29 12:00:00 UTC,THEFT,1176870.0,1905928.0,41.897211487,-87.625823165
2018-04-29 12:00:00 UTC,OFFENSE INVOLVING CHILDREN,1177419.0,1894900.0,41.866937617,-87.624141504
2018-04-29 11:55:00 UTC,THEFT,1173162.0,1899653.0,41.880075611,-87.639628321
